ra,dec,type,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z
30.7175787831175,-3.20608631094094,3,26.00938,24.99064,22.09699,20.97071,20.20081,0.9260293,0.8628721,0.1645247,0.07914834,0.1768701,26.17708,24.94359,21.58784,20.44838,19.84934,0.8376607,1.213446,0.1487816,0.07441328,0.1849666
30.7171549181861,-3.20464451983674,6,21.66611,21.01758,20.60331,20.22372,20.26087,0.2162595,0.0504393,0.0469175,0.04515104,0.1925996,21.65325,21.02875,20.56942,20.19597,20.26183,0.1889785,0.04682914,0.04237977,0.04001555,0.186764
30.8258294569813,-3.31853169558522,6,24.39196,24.70879,24.10975,22.17886,22.8947,1.076734,0.4855634,0.5963276,0.2032863,0.5876271,24.4399,24.53363,24.27017,22.09738,22.92795,1.213911,0.5303959,0.7358546,0.2172771,0.6899957
30.7649867367636,-3.29153915729836,3,24.78109,23.82038,22.5665,21.90591,21.3133,1.091625,0.2953751,0.1889254,0.1630525,0.2883407,24.59654,23.70588,22.37151,21.82135,21.26881,1.293737,0.3327836,0.1905597,0.1806629,0.3444521
30.6610199578037,-3.31478520170715,3,24.73067,22.50388,21.789,21.47133,21.06017,1.102327,0.1028829,0.09689939,0.1096486,0.2369181,25.09436,22.31699,21.642,21.27554,20.96519,1.143201,0.1036531,0.09721838,0.1062723,0.2629433
30.6614606553262,-3.27080733146636,3,23.7407,23.08222,23.10781,22.67447,21.47422,0.8208818,0.1648024,0.3092238,0.3161676,0.2849047,24.40804,22.80494,23.03518,22.7098,21.36551,1.376042,0.1725011,0.369757,0.4148358,0.4163137
30.6600197135178,-3.2946021373041,3,25.306,25.00086,23.07461,22.2002,22.39748,0.9141682,0.5285631,0.2960454,0.2091183,0.5778837,26.36261,24.98416,22.45422,21.54234,21.46113,0.7901565,1.043116,0.3248101,0.2144273,0.6565157
30.7160639776161,-3.33694488901433,3,21.62942,19.89606,18.72823,18.21731,17.9655,0.1538026,0.02245761,0.01966052,0.01399467,0.02531772,19.98824,18.28193,17.27156,16.795,16.41842,0.0942222,0.008846384,0.006112221,0.005999705,0.0130779
30.7677480387521,-3.32626706456111,6,20.26511,18.21047,17.38482,17.07519,16.89875,0.05729625,0.01856597,0.01818254,0.01219388,0.01982376,20.28674,18.20505,17.3892,17.08083,16.8951,0.05723902,0.00650117,0.005138438,0.005328097,0.01030318
30.7168248868234,-3.27187121593202,6,25.76797,21.98465,21.38358,21.35994,21.71147,0.6866878,0.0666644,0.07013475,0.1016818,0.3927239,25.84274,21.92455,21.33125,21.35302,21.6441,0.675855,0.06811173,0.07024395,0.1084191,0.4066204
30.8287980495947,-3.26048971034958,3,23.28827,23.86907,22.8385,22.22605,22.64474,0.5970135,0.3021457,0.242093,0.216068,0.603938,23.94483,22.87033,22.07098,21.63461,21.42424,1.622847,0.2551124,0.2143763,0.2267565,0.5930063
30.7162778771416,-3.1551791195719,3,25.21732,23.42742,22.44283,22.31141,21.8637,1.162616,0.3543189,0.2042436,0.233965,0.6588101,24.61987,22.78796,21.60712,21.60567,20.89323,2.45983,0.3788292,0.198555,0.2859541,0.6084859
30.7687300453878,-3.19109791263966,6,26.02203,23.60724,25.35689,22.02608,23.0723,0.6960014,0.4068494,0.7779609,0.332938,0.9220021,26.51414,23.63419,25.36265,21.90117,23.20706,0.4899862,0.4514463,0.8701144,0.1897497,0.9776293
30.8286961051846,-3.2340602543484,3,22.84846,22.95521,22.25764,22.18578,20.67616,0.5216047,0.2321464,0.1693188,0.2170845,0.2623025,22.6418,22.5796,21.83079,21.7924,20.45726,0.5415432,0.2156096,0.164542,0.2262994,0.2937109
30.7683420701328,-3.16857655974909,6,23.1908,24.36643,22.09039,20.95684,20.00352,1.068454,0.6892321,0.1481464,0.07402978,0.1429152,23.22047,24.04249,21.84342,20.79419,19.86421,0.8183626,0.6709913,0.1494639,0.08037066,0.1534146
30.7160775125054,-3.18340163591263,3,22.54,22.52002,21.75908,21.20211,20.62092,0.3956599,0.1637704,0.1168522,0.09797903,0.2510951,22.46412,22.02838,20.95296,20.42922,20.08324,0.5661415,0.1608872,0.09650836,0.08566504,0.2548711
30.7169702709752,-3.21234914809891,6,23.59006,22.73793,23.50455,23.01498,23.01316,2.707998,0.1859296,0.5723776,0.467849,0.9321976,23.64552,22.69507,23.45447,22.96554,23.03111,1.012313,0.2074648,0.5451863,0.4759388,1.027616
30.7681567176162,-3.18553080915481,6,24.81556,25.12314,24.13269,22.02041,22.86305,1.351729,0.9797724,0.7760112,0.3353641,0.9694163,24.86309,25.20115,24.13136,22.0284,22.87006,1.357888,0.8820898,0.7670735,0.1932493,0.9694737
30.6600220518129,-3.25098078391034,6,22.87391,24.65193,23.88929,21.95567,21.65325,0.4975462,0.8016627,0.6590772,0.1749139,0.5919896,22.68295,24.80562,23.76806,21.75061,21.32952,0.4868137,0.9787686,0.7422397,0.1824375,0.5411788
30.6602140963728,-3.15306365669765,3,23.48565,23.4978,22.20066,22.23328,21.99697,0.8526523,0.3824526,0.1665488,0.220647,0.737686,23.27855,23.34062,21.65144,21.68792,21.74096,0.9364315,0.4605056,0.1554954,0.2213879,0.9016457
30.6603546745398,-3.16387765535802,3,26.00605,23.00419,21.8978,21.37916,20.56109,0.667517,0.2531378,0.1279505,0.1067819,0.2379164,26.0108,22.89661,21.75757,21.16315,20.46601,0.717469,0.2524624,0.1297209,0.1023295,0.2437261
30.6600443830924,-3.18855639306146,3,25.88416,23.47721,21.54719,20.78179,20.11466,0.7390941,0.3780777,0.09479902,0.0672055,0.1606323,26.12022,23.3916,21.26943,20.433,19.88156,0.7296517,0.4196084,0.09318371,0.06013577,0.1587296
30.6609774171437,-3.1701443827912,3,22.47791,20.95197,19.5067,18.96891,18.41035,0.6346137,0.0483105,0.02423312,0.03101156,0.04028422,21.67846,20.05839,18.43408,17.83721,17.42058,0.3688988,0.03916238,0.01505935,0.01276542,0.03250589
30.661281472182,-3.23590367750955,6,20.09787,18.15988,17.40819,17.14513,16.92496,0.05758725,0.02414722,0.01816244,0.02838696,0.02177429,20.09011,18.16703,17.40133,17.13675,16.93013,0.05156485,0.006701273,0.005343131,0.005606608,0.01225948
30.6605367357944,-3.18137109434377,6,25.30402,24.47592,24.80503,22.19215,22.21076,1.082811,0.8593704,0.9639618,0.9934779,0.5169711,29.28572,29.26831,20.68878,18.30359,19.00921,1.616856,1.745432,2.379684,0.3927766,2.893679
30.6610130785855,-3.17772814461343,6,15.69168,14.57134,14.2823,14.13292,14.12733,0.03085179,0.02348872,0.0177223,0.02789317,0.01888517,15.66239,14.58507,14.26124,14.17381,14.13062,0.004649456,0.002602767,0.002967117,0.003563553,0.003474749
30.8282494037055,-3.27358433173314,3,23.13368,23.62336,22.34865,21.6835,21.51938,0.5382381,0.2519341,0.1579514,0.1345375,0.3372887,23.09624,23.30126,21.84726,21.27228,21.02612,0.7524788,0.2961369,0.1495013,0.1337344,0.345137
30.6605652741395,-3.27718700437478,3,25.89623,22.49892,21.32397,20.77028,20.49293,0.622016,0.1016349,0.06744495,0.06195848,0.1505433,25.77027,21.92945,20.89463,20.31742,20.1366,0.9490334,0.09140727,0.06233928,0.05645384,0.1635396
30.768710233493,-3.33308703562807,3,25.09807,26.06471,25.46064,24.55959,20.86191,0.9979892,0.3650804,0.5985574,0.7428043,0.2667784,25.60364,26.13288,25.56118,24.77083,20.65111,0.8834809,0.4231993,0.6719896,0.8350694,0.1993123
30.7684626785388,-3.32989559177684,6,23.75745,25.53965,24.51836,25.08615,20.86659,0.8299096,0.4798352,0.6935518,0.6133409,0.5364735,23.84362,25.64081,24.4383,25.13748,20.93184,0.8861414,0.4702336,0.6906929,0.6088922,0.2120785
30.8275738994528,-3.2894483915002,3,24.23007,23.08396,22.78758,21.9489,21.74626,1.032558,0.1626838,0.2281692,0.1683012,0.3940313,22.81986,22.2776,22.13502,20.91413,20.63267,0.9326315,0.1949724,0.299186,0.1538356,0.4046963
30.8282868433867,-3.33591201382661,6,21.98999,20.95638,20.24422,20.03715,19.94978,0.2065126,0.03343751,0.03070176,0.03326811,0.08870259,21.98081,20.93534,20.21817,20.01561,19.91196,0.2143478,0.03090144,0.02672863,0.03310735,0.09076262
30.7680277450796,-3.24991005639251,6,23.93212,22.9143,22.70502,22.29724,21.98599,0.9251301,0.1402434,0.2197242,0.2356185,0.4746114,24.1442,22.78474,22.65736,22.29391,21.95036,1.122398,0.1464959,0.2353939,0.2630022,0.537241
30.8284886355838,-3.2685515933162,6,23.22006,24.07295,22.89277,21.86281,20.88171,0.57142,0.3498436,0.2530326,0.1574052,0.2024912,23.4185,24.02042,22.92139,21.87833,20.9302,0.6703462,0.3456144,0.2616608,0.162568,0.2170093
30.7166680208971,-3.32996405578321,3,25.05717,24.25121,22.80536,21.60214,21.47397,1.022754,0.3975072,0.2277162,0.1222175,0.3203666,25.1827,23.946,22.4583,21.27096,21.03869,1.262303,0.447852,0.2221108,0.1210352,0.3166618
30.7159034685127,-3.26663073761671,6,23.14723,21.49978,21.12253,21.03684,20.83324,0.5420328,0.04666247,0.05704641,0.07678964,0.1968067,23.25536,21.36235,20.99968,20.93017,20.75422,0.6580558,0.04574222,0.05563184,0.07874319,0.215633
30.7164536409842,-3.20615746173471,6,25.14681,24.83999,22.68956,22.07123,21.46639,1.252563,1.114816,0.2733439,0.2107026,0.5423727,25.16905,24.88495,22.64882,22.04413,21.48252,1.246503,0.9127446,0.2704634,0.207972,0.5468807
30.7171360130284,-3.16007136813402,3,23.3565,22.10118,20.97008,20.44024,19.96833,0.897611,0.114269,0.05889083,0.04988628,0.1375703,23.17269,21.86924,20.65409,20.07403,19.72456,0.8088046,0.1116524,0.05537904,0.04532554,0.1400205
30.7197240030366,-3.22238572699431,6,23.63728,23.18686,22.28927,20.50574,19.22299,0.9328259,0.2905178,0.1799422,0.05247741,0.07335109,24.25561,23.15058,22.26503,20.46419,19.22263,1.312291,0.2941795,0.1873552,0.05069444,0.07551005
30.6705559632756,-3.26324737503651,3,23.42866,22.25471,21.70204,21.79392,21.05047,0.6681111,0.08239543,0.09276695,0.1487341,0.2434893,23.24883,21.91735,21.39699,21.4548,20.64679,0.7534097,0.08339345,0.09081714,0.1458131,0.2369678
30.6707730955954,-3.28628967023359,3,25.52473,24.94681,23.88159,21.96799,20.49482,0.8093494,0.5234049,0.5463212,0.1719079,0.1492712,26.08479,25.02305,23.62191,21.7802,20.1585,0.7080951,0.7255815,0.6047082,0.1928431,0.1533305
30.6710806153589,-3.30069020142498,6,24.95747,25.79351,24.39252,25.26664,20.83841,1.057642,0.4377207,0.6939078,0.5566635,0.2490127,25.59602,26.06526,24.39115,25.35376,20.81677,0.8351045,0.4222834,0.7711123,0.5829992,0.2225638
30.7189080765583,-3.25664774538449,6,22.83178,22.03996,21.61234,21.44655,21.41388,0.4210193,0.06947798,0.08558595,0.1105101,0.9361374,22.9648,21.99233,21.55414,21.41501,21.39914,0.5075822,0.07259955,0.08627722,0.1154377,0.3453279
30.7195064804122,-3.25223652224158,3,23.15223,22.46376,21.97801,22.03631,21.45899,0.5527128,0.09730957,0.1180487,0.187876,0.3387329,23.35187,22.38939,21.9387,22.02446,21.51266,0.6744539,0.09751599,0.1188673,0.19465,0.3644052
30.7740155758075,-3.26308750015197,3,23.27045,24.16859,23.31425,22.13947,21.56469,0.5908363,0.3702609,0.3582878,0.2013529,0.3532071,23.12379,23.60101,22.89361,21.59049,21.37668,0.8556596,0.4175762,0.4082813,0.1979425,0.5309629
30.7186046824524,-3.2981407475216,3,23.71672,22.98722,22.0544,21.63473,22.01914,0.8161296,0.1515156,0.1210931,0.1275015,0.685788,23.76231,22.4358,21.62036,21.24932,22.01793,1.19628,0.1472911,0.1184464,0.1304548,0.720768
30.7738634946053,-3.17257479272771,3,22.94567,23.13169,22.76368,21.57324,21.41579,0.3900411,0.27321,0.2660303,0.1241005,1.252889,22.64192,22.78815,22.30692,21.1256,20.89176,0.5612074,0.2635295,0.2510999,0.1218982,0.4196643
30.7188494903715,-3.24489283264677,3,26.63562,22.83194,22.35316,21.85807,22.10391,0.4116051,0.2144288,0.1902121,0.1584544,0.7767626,26.78159,22.74099,22.1731,21.69672,21.93306,0.392416,0.2227883,0.1922396,0.1681122,0.8032491
30.8297488222487,-3.19903790393779,3,22.46963,21.8087,20.82608,20.49597,19.88101,0.3743996,0.08850901,0.05012004,0.05788978,0.1424905,22.50646,21.58324,20.52955,20.19184,19.70519,0.4533153,0.08225483,0.04739681,0.0495372,0.1353021
30.7196533918446,-3.20359950045239,6,22.31098,21.44046,21.22545,21.08913,21.32321,0.3224073,0.06753696,0.07237539,0.08225277,0.4481954,22.27113,21.38967,21.09993,20.95119,21.19948,0.3400209,0.06634906,0.0715516,0.0830163,0.4492747
30.719624613363,-3.23985698356064,6,22.92865,22.10558,21.44925,21.64716,20.70372,0.5500658,0.1149974,0.08712529,0.1320889,0.2672969,23.05897,22.14487,21.40681,21.60874,20.75754,0.6315849,0.1229467,0.0878384,0.1367244,0.2925452
30.6710208042489,-3.21456722816637,6,23.46703,23.09633,22.40823,22.19906,21.96659,0.786083,0.2732682,0.201771,0.216264,0.7197412,23.46034,23.17375,22.48345,22.19414,21.8645,0.7843888,0.2975922,0.2213709,0.2211024,0.6831083
30.6703640786777,-3.24088698909152,6,18.42641,17.23216,16.82891,16.66041,16.58591,0.03453855,0.02371403,0.01792189,0.02804882,0.02065787,18.42112,17.23509,16.82638,16.67068,16.59332,0.01717121,0.004426732,0.004350087,0.004827638,0.009847031
30.7732524074954,-3.30876785651908,3,25.3315,23.64437,22.53298,21.70192,22.0472,0.9043944,0.2572792,0.1811895,0.1346534,0.4641237,24.47087,22.88076,21.72304,21.01905,21.05321,1.891633,0.2531677,0.1636234,0.1265281,0.4348411
30.7736196965216,-3.26553739505396,3,22.5897,22.65594,21.91523,21.63144,21.2839,0.3407082,0.1133524,0.1086867,0.128863,0.2835489,22.17849,21.87478,21.23562,21.10519,20.58844,0.3834753,0.1055981,0.09504225,0.1291445,0.278074
30.7738039389551,-3.33061105112165,3,23.34223,23.2528,22.88566,21.86972,21.55133,0.6260834,0.1879804,0.2422781,0.1546273,0.3800227,23.1805,23.08438,22.6746,21.60725,21.24543,0.6820995,0.2107654,0.2537474,0.1541349,0.3481158
30.7737692031595,-3.33378030030196,3,23.1045,23.01982,22.32038,22.62242,22.19864,0.5192176,0.1550892,0.148624,0.2958038,0.5032668,23.29366,22.88715,22.18985,22.61093,22.27606,0.6901889,0.163567,0.1530056,0.3382265,0.6233135
30.7197006137708,-3.30397702791334,3,25.0078,25.17923,23.6865,22.08647,21.35713,1.050526,0.5211185,0.4673498,0.1891963,0.4610887,25.32507,25.19441,23.59792,21.92202,21.25865,1.08676,0.6540794,0.5323083,0.2001127,0.3510016
30.7191940318925,-3.32418078849186,3,23.53588,23.86087,22.81417,22.16275,21.73518,0.7206856,0.3057092,0.2300673,0.200408,0.3888213,23.42028,23.65609,22.47968,21.77193,21.60713,0.9164882,0.3982434,0.2527727,0.197642,0.5509778
30.8295404804343,-3.26276773915162,3,23.46898,23.72534,22.03955,21.27466,20.81838,0.6820077,0.2718177,0.1213158,0.09387575,0.1927512,23.55136,23.44791,21.71854,20.96043,20.52822,0.9738626,0.3053598,0.1208831,0.09452173,0.2121166
30.77421543477,-3.3271767599157,6,23.38343,23.75184,22.56514,22.42712,22.22964,0.6456071,0.2798572,0.1842349,0.2513648,0.5126113,23.51419,23.69585,22.5916,22.43151,22.15724,0.7184067,0.2746301,0.1933883,0.2585742,0.5059466
30.6715807532833,-3.32956123235583,3,23.19559,23.22489,22.95005,23.99163,21.83443,0.547447,0.1877033,0.2602179,0.71187,0.4223815,23.08254,22.87977,22.56745,24.0997,21.52782,0.6716042,0.1960221,0.2551673,0.9942046,0.4893133
30.6708226365461,-3.17265146305359,3,21.59114,21.14615,20.53022,20.45549,19.95473,0.1702664,0.0549,0.04218436,0.05370878,0.1391236,21.41057,20.81566,19.97721,19.84799,19.54786,0.1951935,0.05001031,0.0357885,0.04423845,0.1378811
30.655285743973,-3.20931146928849,3,22.40858,21.99504,21.39264,21.39334,20.76034,0.3340073,0.1062245,0.08316579,0.108944,0.3010706,22.40468,21.89135,21.12108,21.06698,20.5078,0.4036256,0.1149995,0.08303928,0.1068069,0.2835898
30.7568183832521,-3.28867499228624,6,20.30132,18.53864,17.82284,17.57961,17.43739,0.0586208,0.01885701,0.01844697,0.01272578,0.02176769,20.30919,18.52634,17.83649,17.58604,17.44278,0.05785637,0.007417081,0.006136875,0.006609266,0.01418569
30.7075961203755,-3.26045504419083,6,24.93833,22.0609,20.69299,20.06953,19.83288,1.063089,0.07046982,0.04188051,0.03505908,0.08484458,25.09793,22.07256,20.69951,20.07538,19.80794,1.01702,0.07277997,0.03990585,0.03474507,0.08499955
30.7565422161898,-3.29475550457929,6,23.01851,22.8924,22.14953,21.66253,21.79508,0.4894757,0.1391506,0.1309465,0.130966,1.42095,23.18274,22.91011,22.19365,21.66374,21.82937,0.5692983,0.1460931,0.1391603,0.1348677,0.4261997
30.8198377633153,-3.30545928338625,6,23.09938,24.10267,23.99339,22.15589,21.90161,0.5218546,0.393496,0.5725505,0.2005257,0.7516887,23.37651,24.12078,24.09911,22.16353,21.82044,0.6558946,0.3755786,0.6120958,0.2069374,0.4188736
30.8199868752433,-3.30465973327678,3,23.70885,23.50301,22.69254,23.59391,23.37618,0.8089535,0.3205384,0.2805311,0.6083879,0.5258633,23.77206,23.36642,22.58024,23.70925,23.34256,0.9467593,0.2414474,0.2154741,0.7296928,0.6145371
30.8199430801131,-3.30320448850465,3,22.49796,21.71281,21.15564,20.76465,20.48177,0.3184788,0.05664525,0.05748489,0.05994026,0.1652135,22.15117,21.22187,20.71601,20.32557,19.88472,0.3252092,0.04911118,0.05165821,0.05577105,0.1304637
30.7078882010367,-3.30601991051974,3,22.88479,22.87036,22.13256,21.67093,21.5481,0.4423075,0.1379342,0.1293562,0.1311767,0.3436709,22.91288,22.74801,21.98157,21.55763,21.21671,0.5236843,0.1484337,0.1316527,0.1386461,0.3182826
30.8199398244636,-3.29227777255194,6,21.90659,19.17668,17.77088,17.03149,16.64466,0.1933929,0.0198618,0.01841049,0.01218182,0.0193267,21.99545,19.18024,17.78232,17.05929,16.64068,0.2129087,0.01020471,0.00600042,0.005300852,0.009003114
30.655508546779,-3.30110008728959,3,24.7756,23.58443,22.39032,22.8294,22.53516,1.095634,0.251571,0.1641979,0.377111,0.5963551,25.05073,23.34361,22.00548,22.32374,22.80537,1.441401,0.3068836,0.1675021,0.3315367,0.9349943
30.6542692827705,-3.33299088219251,3,24.1758,23.91286,22.642,22.34744,23.03927,1.014868,0.3238013,0.2007253,0.2325704,0.591942,23.5738,23.49601,22.2335,21.98895,23.51868,1.023022,0.3489139,0.2019262,0.2469118,0.7580468
30.7561412568331,-3.19458264517026,6,24.33491,23.35376,22.01979,21.53364,21.51657,0.9558452,0.3451126,0.1450787,0.1229653,0.5365966,24.35456,23.40745,22.01991,21.55291,21.52145,1.349815,0.3583689,0.1455013,0.1273319,0.5337019
30.7570134879783,-3.20478976791516,3,21.66262,21.83166,21.27255,20.98828,20.72216,0.2999195,0.09099029,0.07459099,0.07600607,0.2695774,21.439,21.57963,20.87592,20.51601,20.32041,0.1861814,0.08841766,0.06972667,0.07041639,0.2464177
30.7575692160366,-3.24110863370546,6,23.78131,20.93923,20.71678,20.57649,21.58869,1.042335,0.05075832,0.07537721,0.1076581,0.7803864,23.798,20.95535,20.71757,20.5921,21.63059,1.056958,0.04376238,0.04735061,0.05538672,0.5841008
30.6542266460165,-3.24781727615836,6,24.91405,23.12978,22.61662,21.90991,21.7592,1.241024,0.2791497,0.2407958,0.1683833,0.6367573,25.59499,23.09187,22.5442,21.80389,21.55646,0.9591679,0.2938692,0.2529035,0.1742028,0.5986774
30.7076426768138,-3.22057891987913,6,24.25808,23.80653,22.35869,21.68653,22.02061,1.23166,0.4876123,0.1936373,0.1387686,0.7364365,24.35045,23.84808,22.40346,21.70286,21.9376,1.246603,0.503441,0.2051549,0.142673,0.7050803
30.6551565774085,-3.21871552422867,3,23.41136,23.6077,21.85163,21.01793,20.2888,0.7531529,0.4192166,0.1235166,0.08049601,0.1870525,23.39324,23.50612,21.74369,20.8826,20.17396,0.7970668,0.4169727,0.1253258,0.07714199,0.1839311
30.7080487884424,-3.19256281092421,3,22.0799,20.8899,20.12152,19.78639,19.35517,0.3333236,0.04705039,0.03275033,0.03716848,0.08211581,21.82492,20.48872,19.53304,19.11267,18.82302,0.2861842,0.03905911,0.02551411,0.02447713,0.07534519
30.7084287832301,-3.20996620785588,6,23.01174,21.35053,21.15145,21.10699,20.63422,0.5659064,0.06332239,0.06844933,0.0860091,0.2493993,23.1674,21.33935,21.06702,21.02228,20.64148,0.6697014,0.0628239,0.06824286,0.08643603,0.2718416
30.7072489474299,-3.16573831636987,6,24.24827,21.09499,19.84891,18.41104,17.71886,1.265941,0.05288502,0.02806715,0.02930469,0.02719925,24.36221,21.09985,19.81738,18.41298,17.69489,1.312019,0.05028193,0.0233895,0.0109005,0.021216
30.8196250100902,-3.31969135100277,3,25.09439,24.40959,24.56949,22.51951,22.25066,1.003291,0.4285388,0.7033686,0.2726824,0.5172387,26.52569,24.26283,25.85882,21.37041,21.17634,0.9170061,1.064151,1.203574,0.2425258,0.6939262
30.7085125683305,-3.33221262452126,6,24.48717,25.47035,24.89637,24.71468,20.84446,1.099811,0.4957405,0.718445,0.7171422,0.7683648,24.84872,25.44851,25.05559,24.75301,20.7634,1.206359,0.5654262,0.7882295,0.7966807,0.2062599
30.8199109429957,-3.35154674499931,6,24.27033,23.70138,22.5703,22.75015,22.74211,1.048832,0.2686761,0.1829683,0.3249703,0.5779366,24.40426,23.7183,22.48349,22.71212,22.69107,1.14372,0.2989807,0.1842349,0.3409657,0.6360767
30.8193509252568,-3.30719226615592,3,24.80828,24.61644,23.76741,21.99949,22.14418,1.088085,0.4698105,0.4896915,0.2506107,0.799693,24.86668,24.64207,23.88109,21.98501,22.19508,1.078732,0.4843704,0.5381903,0.1775155,0.5234779
30.6552652345729,-3.33808609518878,6,23.51917,23.29898,23.28012,22.95774,22.88128,0.6562834,0.2004274,0.3421515,0.3845057,0.6016359,23.64986,23.19303,23.09869,22.65414,23.13703,0.878206,0.2168511,0.3427055,0.3479629,0.7114496
30.6548260876168,-3.26518447525044,6,22.92594,23.15241,22.30696,21.92354,21.94207,0.453888,0.1741478,0.1562783,0.1659084,0.4757637,22.58159,22.96053,22.11622,21.75711,21.71049,0.4063029,0.1888163,0.161326,0.1763415,0.5171346
30.6555307813371,-3.34406084677912,6,24.93791,23.40472,23.78439,23.24295,21.81317,1.051914,0.2204889,0.5025113,0.4787602,0.4182278,24.97871,23.40622,23.78699,23.26229,21.90874,1.046224,0.2255994,0.5109445,0.4876111,0.4542711
30.6566708409049,-3.23765401997515,3,23.82474,20.62249,19.50411,19.05593,18.66917,0.9946591,0.03957763,0.02421359,0.031459,0.0484199,23.92874,20.50049,19.30077,18.79823,18.5012,1.199982,0.03366086,0.01742692,0.01526207,0.0458371
30.6559964274742,-3.17775534577871,6,23.05331,23.67615,23.89627,22.07395,22.70889,0.5821312,0.4450297,0.662069,0.1936382,0.9550581,23.37211,23.65573,23.98596,21.97974,22.3642,0.7823737,0.4584123,0.7667211,0.2000157,0.9442711
30.6558569314824,-3.33439766651219,3,22.78019,23.31981,22.68666,22.4035,20.72112,0.4003766,0.2037194,0.2084148,0.2439418,0.6797912,22.59723,22.92799,22.13237,22.14658,20.24897,0.5371538,0.2359481,0.2028717,0.310123,0.1910111
30.6568583189238,-3.3273554495322,6,23.44644,24.35131,22.48026,20.82852,19.92558,0.6729397,0.428484,0.1747494,0.06331053,0.08991285,23.47264,24.08804,22.33858,20.69552,19.80012,0.7982811,0.435522,0.181877,0.06424796,0.09657651
30.6563532896496,-3.30354523856375,3,22.83431,23.60031,22.63299,22.63945,21.85973,0.4225717,0.2548127,0.2023353,0.3026713,0.436874,22.47299,22.88195,22.08393,22.09072,21.80996,0.5038205,0.2374401,0.2046936,0.3125946,0.7344502
30.7202511706647,-3.26298632842537,6,20.33458,18.49864,17.80044,17.56466,17.41888,0.0599733,0.01881307,0.01844711,0.01271819,0.02178347,20.37282,18.48161,17.80674,17.56686,17.41032,0.06105294,0.00727042,0.006045754,0.006522385,0.01399018
30.7210456942932,-3.25079924394929,6,25.60798,22.66464,22.33001,22.03743,22.01213,0.7859492,0.1225013,0.1667174,0.1941078,0.3606056,25.71744,22.5922,22.23694,22.03873,21.84694,0.7665396,0.1212605,0.1603964,0.2052518,0.489073
30.7206908609261,-3.25521932240452,6,23.78525,22.63926,22.47505,23.04885,22.98853,0.8551811,0.1151186,0.1834745,0.5007577,0.6121104,23.85602,22.56304,22.42434,23.18122,22.93637,0.963651,0.1176554,0.1870454,0.5233415,0.6797506
30.7206937743709,-3.31204712557657,3,23.03662,22.84773,22.52119,22.30667,22.22497,0.5938351,0.1349189,0.1800795,0.2281033,0.5201006,23.22843,22.87014,22.54473,22.27203,22.12014,0.5924185,0.143293,0.1894922,0.227798,0.5081708
30.7204829652919,-3.27379399730942,6,22.41549,22.64525,22.31241,22.11925,21.29592,0.2991178,0.1135037,0.1539785,0.1977481,0.2867632,22.51667,22.62704,22.35309,22.14127,21.30089,0.3310396,0.1157531,0.1627734,0.2059906,0.2933688
30.7748252144802,-3.28290662329064,3,25.83064,23.32621,23.85679,25.17064,22.52295,0.654112,0.1987186,0.5272207,0.5976955,0.580798,26.47242,23.08435,23.43492,25.04184,22.07424,0.502629,0.2177736,0.5074338,0.8338863,0.6536455
30.8353188806638,-3.29769291072678,3,22.73028,22.72347,21.88649,21.18553,21.58813,0.3860526,0.1205325,0.1044443,0.08594973,0.3495633,21.96629,21.96972,21.21429,20.58067,20.62667,0.3500285,0.1170993,0.1017478,0.08917803,0.3074394
30.7752841330515,-3.25110910464563,3,22.83368,21.95264,20.27323,19.68117,19.54755,0.4212172,0.06420999,0.03225705,0.02688738,0.07827215,22.41954,21.50598,19.91945,19.32721,19.1165,0.396328,0.06036016,0.02685766,0.02422292,0.06410407
30.7754770296592,-3.27949294505178,3,23.46629,22.62753,22.61178,21.9957,22.53544,0.6889966,0.1111258,0.1973384,0.1771112,0.5852966,24.5054,22.04538,22.1882,21.5914,22.81192,1.728976,0.1079505,0.2118279,0.193616,1.005076
30.7751647788269,-3.31876479074787,3,24.89512,23.28579,24.60576,23.04435,21.96802,1.068182,0.1930774,0.7087616,0.418305,0.448858,24.4476,22.73476,24.32538,22.49149,22.29995,1.714379,0.1989996,1.045468,0.4215064,0.9042392
30.7212286710997,-3.2680960465229,6,22.59063,21.62053,21.2728,21.20631,21.3976,0.4264865,0.07298826,0.08686681,0.1012101,0.4939671,22.79426,21.63545,21.29869,21.24608,21.49244,0.4205954,0.05208728,0.0653394,0.09396701,0.3463295
30.721134073565,-3.26887869769044,6,23.22151,21.42417,21.06422,21.0706,21.26846,0.5813667,0.05582117,0.06502755,0.08482193,0.9694391,23.34491,21.43732,21.06273,21.09077,21.26695,0.6429915,0.04459771,0.05389686,0.08268595,0.2883042
30.7206882187351,-3.3527711330879,3,23.69585,23.32913,22.99158,22.03959,21.53458,0.8050721,0.2017653,0.2638709,0.1778803,0.3330065,24.31129,22.96523,22.51141,21.34309,20.71287,1.938764,0.285798,0.3215884,0.1760356,0.3367329
